 (2.37968795988756e-01,-1.90625176825948e-01) (1.62527799675769e+00,-2.81630831666741e+00) (-1.68678400015524e+00,-1.57987275731803e+00) (1.86381428165437e+00,-2.50548025578990e+00) (2.44189635796662e+00,3.76298976273854e-01) (5.23848700048245e-01,-3.08391088763141e-01) (1.11623267529781e+00,3.78856707779836e+00) (-3.38174900600339e-01,-2.37147406519223e+00) (5.53632511885442e-01,1.53923427638084e+00) (-1.11623267529781e+00,-3.78856707779836e+00) (-2.47375806422955e+00,6.84741427187083e-01) (-2.25370815325504e+00,6.24054804659827e-01) (-1.14795486685816e+00,-6.33712278663982e+00) (9.85550402345315e-01,-6.48467251041421e+00) (2.96385804044180e+00,3.75878326596117e+00) (-5.06757949780808e+00,-1.76360817704279e+00) (-4.60726333343302e+00,8.32291150961474e-01) (2.44189635796662e+00,3.76298976273854e-01) (6.84741427187083e-01,2.47375806422955e+00) (-2.67752607825954e-01,-1.65700018831804e+00) (-3.75878326596117e+00,2.96385804044180e+00) (2.67752607825954e-01,1.65700018831804e+00) (-6.33712278663982e+00,1.14795486685816e+00) (-6.33712278663982e+00,1.14795486685816e+00) (-8.62074962798672e-01,-6.45488869857701e+00) (2.37968795988756e-01,-1.90625176825948e-01) (-2.10183443979321e+00,-1.69570028953208e+00) (-1.68678400015524e+00,-1.57987275731803e+00) (3.24973794450129e+00,3.64101735402397e+00) (-1.51925075611910e-01,-2.07205062795602e+00) (-4.94981358587088e+00,-1.47772827298330e+00) (-1.57793437759488e+00,2.38771434385270e+00)
 (6.24054804659827e-01,2.25370815325504e+00) (-6.48467251041421e+00,-9.85550402345315e-01) (-9.70621331246572e-01,-2.35599215229236e+00) (4.20361751743634e+00,-1.00040514308377e+00) (4.17383370559914e+00,-2.84803050822776e+00) (4.38288943277108e+00,3.68165583496116e+00) (6.30733897480262e+00,-2.99558023200215e+00) (1.65700018831804e+00,-2.67752607825954e-01) (7.14525239024280e-01,4.32138342937354e+00) (-2.44189635796662e+00,-3.76298976273854e-01) (-1.22141263774713e-01,-2.24425262812031e-01) (2.24425262812031e-01,-1.22141263774713e-01) (5.09736330964527e+00,3.61123354218677e+00) (6.30733897480262e+00,-2.99558023200215e+00) (2.81630831666741e+00,1.62527799675769e+00) (4.32138342937354e+00,-7.14525239024280e-01) (-3.24973794450129e+00,-3.64101735402397e+00) (1.51925075611910e-01,2.07205062795602e+00) (2.81824669639056e+00,2.32620834045516e+00) (-1.54815056575768e+00,4.23533970899669e+00) (-4.94981358587088e+00,-1.47772827298330e+00) (2.22347368386295e-01,2.78652450483021e+00) (-2.54209074649229e-01,-1.72548410136927e+00) (3.76298976273854e-01,-2.44189635796662e+00) (2.10183443979321e+00,1.69570028953208e+00) (-7.14525239024280e-01,-4.32138342937354e+00) (-3.76298976273854e-01,2.44189635796662e+00) (-4.35310562093388e+00,-1.83403046981717e+00) (-2.53526406762709e+00,-3.71143964679836e+00) (1.72548410136927e+00,-2.54209074649229e-01) (1.72742248109242e+00,4.46721269048239e-01) (-2.32620834045516e+00,2.81824669639056e+00)
 (4.35116724121073e+00,1.13310012611971e+00) (-4.45971360965863e+00,2.96579642016495e+00) (-2.93407422860460e+00,-1.91115790081718e+00) (1.68678400015524e+00,1.57987275731803e+00) (4.32138342937354e+00,-7.14525239024280e-01) (4.60726333343302e+00,-8.32291150961474e-01) (-7.14525239024280e-01,-4.32138342937354e+00) (1.90625176825948e-01,2.37968795988756e-01) (-4.20361751743634e+00,1.00040514308377e+00) (-2.50354187606675e+00,-1.16288393795690e+00) (1.57987275731803e+00,-1.68678400015524e+00) (-1.50945046454365e+00,2.40125787702943e+00) (-2.81630831666741e+00,-1.62527799675769e+00) (-1.13310012611971e+00,4.35116724121073e+00) (1.53923427638084e+00,-5.53632511885442e-01) (1.76360817704279e+00,-5.06757949780808e+00) (-3.82920555873555e+00,2.24938416356761e+00) (4.35310562093388e+00,1.83403046981717e+00) (-4.94981358587088e+00,-1.47772827298330e+00) (6.45488869857701e+00,-8.62074962798672e-01) (-6.24054804659827e-01,-2.25370815325504e+00) (-3.85898937057275e+00,4.01758798423620e-01) (4.20361751743634e+00,-1.00040514308377e+00) (-4.60726333343302e+00,8.32291150961474e-01) (2.01136400542876e+00,-3.71974986586422e-01) (-1.22141263774713e-01,-2.24425262812031e-01) (-2.93407422860460e+00,-1.91115790081718e+00) (-2.10183443979321e+00,-1.69570028953208e+00) (-1.47772827298330e+00,4.94981358587088e+00) (6.84741427187083e-01,2.47375806422955e+00) (-6.24054804659827e-01,-2.25370815325504e+00) (1.14795486685816e+00,6.33712278663982e+00)
 (-1.76360817704279e+00,5.06757949780808e+00) (9.68682951523421e-01,1.65506180859489e+00) (-1.20202884051563e-01,4.76505080885436e-01) (1.14795486685816e+00,6.33712278663982e+00) (-1.57987275731803e+00,1.68678400015524e+00) (9.70621331246572e-01,2.35599215229236e+00) (-8.62074962798672e-01,-6.45488869857701e+00) (5.23848700048245e-01,-3.08391088763141e-01) (-5.23848700048245e-01,3.08391088763141e-01) (-6.24054804659827e-01,-2.25370815325504e+00) (-1.01533421418251e+00,4.63704714527022e+00) (1.76360817704279e+00,-5.06757949780808e+00) (6.45488869857701e+00,-8.62074962798672e-01) (-2.44189635796662e+00,-3.76298976273854e-01) (2.35599215229236e+00,-9.70621331246572e-01) (-2.78652450483021e+00,2.22347368386295e-01) (-1.94094171265438e+00,1.08644886346062e+00) (-2.53526406762709e+00,-3.71143964679836e+00) (4.92002977403368e+00,-3.69897092160687e-01) (7.14525239024280e-01,4.32138342937354e+00) (3.71974986586422e-01,2.01136400542876e+00) (-2.25370815325504e+00,6.24054804659827e-01) (2.32620834045516e+00,-2.81824669639056e+00) (2.32413044602942e+00,9.04190722143652e-02) (3.76298976273854e-01,-2.44189635796662e+00) (2.47168016980381e+00,2.22392434141784e+00) (-2.24938416356761e+00,-3.82920555873555e+00) (3.38174900600339e-01,2.37147406519223e+00) (-1.57987275731803e+00,1.68678400015524e+00) (-1.76360817704279e+00,5.06757949780808e+00) (2.99474799386302e-01,4.20555589715949e+00) (4.17383370559914e+00,-2.84803050822776e+00)
 (1.47772827298330e+00,-4.94981358587088e+00) (-2.25370815325504e+00,6.24054804659827e-01) (-1.14795486685816e+00,-6.33712278663982e+00) (4.48949742149583e+00,-1.11817105502096e+00) (-5.94270992822630e-01,-4.06082788111051e-01) (-1.53923427638084e+00,5.53632511885442e-01) (1.57793437759488e+00,-2.38771434385270e+00) (3.68165583496116e+00,-4.38288943277108e+00) (1.47772827298330e+00,-4.94981358587088e+00) (3.82920555873555e+00,-2.24938416356761e+00) (-1.01533421418251e+00,4.63704714527022e+00) (-1.68678400015524e+00,-1.57987275731803e+00) (-3.85898937057275e+00,4.01758798423620e-01) (-1.57793437759488e+00,2.38771434385270e+00) (-1.75720629292962e+00,-2.29434663419223e+00) (-9.68682951523421e-01,-1.65506180859489e+00) (-4.20361751743634e+00,1.00040514308377e+00) (6.84741427187083e-01,2.47375806422955e+00) (-1.69570028953208e+00,2.10183443979321e+00) (-2.44189635796662e+00,-3.76298976273854e-01) (1.60965656915523e+00,1.60841364988750e-01) (9.04190722143652e-02,-2.32413044602942e+00) (8.62074962798672e-01,6.45488869857701e+00) (-2.84803050822776e+00,-4.17383370559914e+00) (-4.76505080885436e-01,-1.20202884051563e-01) (3.61123354218677e+00,-5.09736330964527e+00) (6.48467251041421e+00,9.85550402345315e-01) (-3.85898937057275e+00,4.01758798423620e-01) (1.60841364988750e-01,-1.60965656915523e+00) (-3.82920555873555e+00,2.24938416356761e+00) (9.04190722143652e-02,-2.32413044602942e+00) (3.71143964679836e+00,-2.53526406762709e+00)
 (2.35599215229236e+00,-9.70621331246572e-01) (-2.01136400542876e+00,3.71974986586422e-01) (2.24425262812031e-01,-1.22141263774713e-01) (-3.10218822072690e+00,-1.50751208482050e+00) (2.54209074649229e-01,1.72548410136927e+00) (6.33712278663982e+00,-1.14795486685816e+00) (3.71974986586422e-01,2.01136400542876e+00) (6.30733897480262e+00,-2.99558023200215e+00) (4.76505080885436e-01,1.20202884051563e-01) (1.60965656915523e+00,1.60841364988750e-01) (-1.11817105502096e+00,-4.48949742149583e+00) (2.93407422860460e+00,1.91115790081718e+00) (2.29434663419223e+00,-1.75720629292962e+00) (-2.78652450483021e+00,2.22347368386295e-01) (3.76298976273854e-01,-2.44189635796662e+00) (-1.08644886346062e+00,-1.94094171265438e+00) (1.51925075611910e-01,2.07205062795602e+00) (-4.23533970899669e+00,-1.54815056575768e+00) (2.29434663419223e+00,-1.75720629292962e+00) (-2.35793053201551e+00,2.69690987549104e-01) (-4.06082788111051e-01,5.94270992822630e-01) (-2.37968795988756e-01,1.90625176825948e-01) (3.71974986586422e-01,2.01136400542876e+00) (-3.69897092160687e-01,-4.92002977403368e+00) (-1.94094171265438e+00,1.08644886346062e+00) (1.16288393795690e+00,-2.50354187606675e+00) (-2.93407422860460e+00,-1.91115790081718e+00) (-2.96385804044180e+00,-3.75878326596117e+00) (-2.40125787702943e+00,-1.50945046454365e+00) (-2.50548025578990e+00,-1.86381428165437e+00) (1.86381428165437e+00,-2.50548025578990e+00) (-6.84741427187083e-01,-2.47375806422955e+00)
 (2.99558023200215e+00,6.30733897480262e+00) (-8.62074962798672e-01,-6.45488869857701e+00) (1.11623267529781e+00,3.78856707779836e+00) (-1.72548410136927e+00,2.54209074649229e-01) (4.46721269048239e-01,-1.72742248109242e+00) (-1.69570028953208e+00,2.10183443979321e+00) (3.07240440888970e+00,-3.40113280323489e-01) (-9.70621331246572e-01,-2.35599215229236e+00) (2.47375806422955e+00,-6.84741427187083e-01) (1.51925075611910e-01,2.07205062795602e+00) (4.63704714527022e+00,1.01533421418251e+00) (-1.72548410136927e+00,2.54209074649229e-01) (-3.10218822072690e+00,-1.50751208482050e+00) (-3.24973794450129e+00,-3.64101735402397e+00) (4.17383370559914e+00,-2.84803050822776e+00) (-2.22392434141784e+00,2.47168016980381e+00) (4.17383370559914e+00,-2.84803050822776e+00) (1.50945046454365e+00,-2.40125787702943e+00) (3.69897092160687e-01,4.92002977403368e+00) (-1.47772827298330e+00,4.94981358587088e+00) (-1.79339198887999e+00,3.21995413266409e+00) (-3.24973794450129e+00,-3.64101735402397e+00) (3.82920555873555e+00,-2.24938416356761e+00) (2.37147406519223e+00,-3.38174900600339e-01) (2.35793053201551e+00,-2.69690987549104e-01) (3.71974986586422e-01,2.01136400542876e+00) (4.35310562093388e+00,1.83403046981717e+00) (-3.71143964679836e+00,2.53526406762709e+00) (2.07205062795602e+00,-1.51925075611910e-01) (1.08644886346062e+00,1.94094171265438e+00) (2.40125787702943e+00,1.50945046454365e+00) (1.20202884051563e-01,-4.76505080885436e-01)
 (3.85898937057275e+00,-4.01758798423620e-01) (-1.16288393795690e+00,2.50354187606675e+00) (3.40113280323489e-01,3.07240440888970e+00) (-1.98158019359156e+00,2.21960035173041e+00) (1.86381428165437e+00,-2.50548025578990e+00) (-4.60726333343302e+00,8.32291150961474e-01) (3.68165583496116e+00,-4.38288943277108e+00) (-4.32138342937354e+00,7.14525239024280e-01) (-4.06082788111051e-01,5.94270992822630e-01) (2.38771434385270e+00,1.57793437759488e+00) (2.44189635796662e+00,3.76298976273854e-01) (-4.48949742149583e+00,1.11817105502096e+00) (1.00040514308377e+00,4.20361751743634e+00) (-4.45971360965863e+00,2.96579642016495e+00) (8.62074962798672e-01,6.45488869857701e+00) (4.46721269048239e-01,-1.72742248109242e+00) (1.76360817704279e+00,-5.06757949780808e+00) (1.57987275731803e+00,-1.68678400015524e+00) (-2.29434663419223e+00,1.75720629292962e+00) (3.68165583496116e+00,-4.38288943277108e+00) (-4.20555589715949e+00,2.99474799386302e-01) (-1.90625176825948e-01,-2.37968795988756e-01) (1.76360817704279e+00,-5.06757949780808e+00) (-1.57793437759488e+00,2.38771434385270e+00) (-2.37968795988756e-01,1.90625176825948e-01) (4.94981358587088e+00,1.47772827298330e+00) (1.53923427638084e+00,-5.53632511885442e-01) (-4.06082788111051e-01,5.94270992822630e-01) (-9.38899139686224e-01,1.92563556549098e-01) (-2.24938416356761e+00,-3.82920555873555e+00) (2.22347368386295e-01,2.78652450483021e+00) (-2.47168016980381e+00,-2.22392434141784e+00)
 (-2.24938416356761e+00,-3.82920555873555e+00) (2.78652450483021e+00,-2.22347368386295e-01) (2.25370815325504e+00,-6.24054804659827e-01) (3.75878326596117e+00,-2.96385804044180e+00) (-3.76298976273854e-01,2.44189635796662e+00) (6.48467251041421e+00,9.85550402345315e-01) (2.24425262812031e-01,-1.22141263774713e-01) (-2.81824669639056e+00,-2.32620834045516e+00) (2.24425262812031e-01,-1.22141263774713e-01) (4.94981358587088e+00,1.47772827298330e+00) (-8.62074962798672e-01,-6.45488869857701e+00) (3.07240440888970e+00,-3.40113280323489e-01) (-3.07240440888970e+00,3.40113280323489e-01) (2.78652450483021e+00,-2.22347368386295e-01) (-2.96579642016495e+00,-4.45971360965863e+00) (-1.65506180859489e+00,9.68682951523421e-01) (3.24973794450129e+00,3.64101735402397e+00) (6.30733897480262e+00,-2.99558023200215e+00) (1.83403046981717e+00,-4.35310562093388e+00) (-2.99558023200215e+00,-6.30733897480262e+00) (3.40113280323489e-01,3.07240440888970e+00) (2.10183443979321e+00,1.69570028953208e+00) (-3.78856707779836e+00,1.11623267529781e+00) (-3.71143964679836e+00,2.53526406762709e+00) (-4.60726333343302e+00,8.32291150961474e-01) (3.82920555873555e+00,-2.24938416356761e+00) (1.60965656915523e+00,1.60841364988750e-01) (-2.96385804044180e+00,-3.75878326596117e+00) (-5.23848700048245e-01,3.08391088763141e-01) (3.85898937057275e+00,-4.01758798423620e-01) (-1.92563556549098e-01,-9.38899139686224e-01) (-9.38899139686224e-01,1.92563556549098e-01)
 (6.24054804659827e-01,2.25370815325504e+00) (-2.53526406762709e+00,-3.71143964679836e+00) (2.67752607825954e-01,1.65700018831804e+00) (-2.54209074649229e-01,-1.72548410136927e+00) (1.76360817704279e+00,-5.06757949780808e+00) (2.67752607825954e-01,1.65700018831804e+00) (-1.22141263774713e-01,-2.24425262812031e-01) (1.00040514308377e+00,4.20361751743634e+00) (-2.50548025578990e+00,-1.86381428165437e+00) (-4.06082788111051e-01,5.94270992822630e-01) (-1.50751208482050e+00,3.10218822072690e+00) (-4.23533970899669e+00,-1.54815056575768e+00) (-1.62527799675769e+00,2.81630831666741e+00) (-4.06082788111051e-01,5.94270992822630e-01) (-2.99558023200215e+00,-6.30733897480262e+00) (-9.04190722143652e-02,2.32413044602942e+00) (5.23848700048245e-01,-3.08391088763141e-01) (1.11817105502096e+00,4.48949742149583e+00) (4.45971360965863e+00,-2.96579642016495e+00) (6.33712278663982e+00,-1.14795486685816e+00) (2.93407422860460e+00,1.91115790081718e+00) (2.99558023200215e+00,6.30733897480262e+00) (5.23848700048245e-01,-3.08391088763141e-01) (1.62527799675769e+00,-2.81630831666741e+00) (4.94981358587088e+00,1.47772827298330e+00) (1.86381428165437e+00,-2.50548025578990e+00) (2.67752607825954e-01,1.65700018831804e+00) (5.53632511885442e-01,1.53923427638084e+00) (1.72548410136927e+00,-2.54209074649229e-01) (7.14525239024280e-01,4.32138342937354e+00) (9.68682951523421e-01,1.65506180859489e+00) (-2.67752607825954e-01,-1.65700018831804e+00)
